,acousticness,danceability,energy,track_id,instrumentalness,liveness,speechiness,valence
2174,0.0135,0.514,0.621,2iAdpoe6V6tJ3Q83djC9Wz,0.614,0.174,0.0434,0.268
2175,0.000966,0.677,0.703,1NZT0CZ1ODcSkslmxnNIqr,0.93,0.0791,0.0363,0.244
2176,0.00177,0.685,0.969,3MjX8uiZYKRuuELm6iyunN,0.294,0.0385,0.106,0.286
2177,0.00776,0.803,0.651,4lmHS8Rne8UAzq9fJdaM63,0.607,0.109,0.0533,0.341
2178,0.0386,0.774,0.678,6IKxpz1IZ9IXEAbf8druiD,0.88,0.109,0.0648,0.126
2179,0.393,0.701,0.761,2pm8G4uCAD1q82FOMzsnmp,0.638,0.131,0.0856,0.258
2180,0.679,0.582,0.668,0G8WZH914zmtnFRYW6QVmB,0.426,0.0904,0.0357,0.0356
2181,0.00245,0.629,0.781,7nfIxvT97H8f2ZxF9E8IWQ,0.806,0.222,0.0366,0.156
2182,0.00285,0.185,0.573,1WgZ0ZbXeu3SmhQOSb8RD1,0.904,0.784,0.0409,0.0316
2183,0.0356,0.567,0.743,1TuopWDIuDi1553081zvuU,0.847,0.221,0.0626,0.423
2184,0.104,0.793,0.492,23fEf1PfWtRbVSUEizPNjH,0.805,0.337,0.0526,0.12
2185,0.0418,0.662,0.429,5WL6VbqrAs7qYsMkCvShoN,0.882,0.105,0.0437,0.15
2186,0.0048,0.421,0.757,10oZiJL4ww3bJS0xQxnSnJ,0.0257,0.407,0.0561,0.378
2187,0.605,0.739,0.536,4EY0SD8MYZ4bPwAfmp3WdC,0.592,0.0975,0.0611,0.445
2188,0.00412,0.378,0.647,2JiEMz8cMMjzwDeMEHmwdd,0.818,0.0682,0.0473,0.346
2189,0.0133,0.616,0.645,3Kqal9UQe2cgDKpox4uAiG,0.862,0.129,0.0453,0.0383
2190,0.026,0.506,0.455,2hf7m4Wo4TX3LH8xbh630l,0.661,0.153,0.0431,0.237
2191,0.31,0.803,0.545,4XVA0nmA5zePvDm5vQXCuw,0.854,0.0735,0.0487,0.62
2192,0.0306,0.777,0.621,17IeZrHH0ogSDFNTHbb1fC,0.761,0.0504,0.0801,0.813
2193,0.0121,0.749,0.518,4JkoHrppOsz2wXr2MzpX1T,0.182,0.1,0.0438,0.24
2194,0.00333,0.504,0.738,6fDmMvVjWa0SChW7L24yEt,0.911,0.111,0.044,0.338
2195,0.762,0.529,0.792,6Kdj1IRq4VnsS0neCX1DvP,0.878,0.341,0.0447,0.195
2196,0.00849,0.722,0.6,3HUmd6a0ADN4WysBEyKh2Y,0.605,0.0722,0.046,0.319
2197,0.114,0.69,0.621,3C1sDff9SC1hOhyyFhJziX,0.868,0.0883,0.0371,0.114
2198,0.0316,0.548,0.532,2vqPxSdN95l0BtQxHV1LQm,0.904,0.123,0.0638,0.244
2199,0.00635,0.66,0.479,6YU4cWBVJ4m9JFTGOprdon,0.892,0.29,0.122,0.819
2200,0.00925,0.656,0.805,7JfUssYTYpJHgShPljLjLj,0.852,0.131,0.0394,0.429
2201,0.376,0.677,0.451,3fdxO0WSeE1uHWOarJURuf,0.714,0.34,0.0434,0.358
2202,0.00952,0.734,0.612,1hfPGcEqXwvVxs2sbOObDN,0.893,0.142,0.0411,0.398
2203,0.783,0.586,0.504,6TvbBiIExik6lh3GAaahPJ,0.84,0.125,0.0892,0.207
2204,0.00314,0.495,0.494,2QFv6EpeObGtESddbKcoqf,0.583,0.116,0.0339,0.286
2205,0.143,0.506,0.788,3g5ScmIyys6e7wq30hhqqH,0.609,0.0468,0.0772,0.288
2206,0.0242,0.849,0.574,0vfZwjKXAvVg6KPOtQTumk,0.573,0.104,0.0532,0.161
2207,0.168,0.772,0.538,3ivPIojXpJDUrvueUwi0Y5,0.856,0.171,0.0448,0.0315
2208,0.0274,0.586,0.855,5fem3f1RhcvtOddv66MXbc,0.905,0.0828,0.0355,0.126
2209,0.0588,0.594,0.88,0sEsDkuoAc7Cx63VRHFSd1,0.128,0.0973,0.0786,0.376
2210,0.577,0.438,0.404,7JyR9WAhTfrVMjBqUZt4Zq,0.858,0.0327,0.0411,0.0905
2211,0.509,0.706,0.588,3NfRKsjVfCBtL3oTzmA8cj,0.834,0.111,0.111,0.0902
2212,0.00598,0.561,0.693,2DOzx0D9w7ZBGHZn8bM5X8,3.35e-05,0.625,0.0395,0.0894
2213,0.102,0.85,0.555,2RcTghQ3SHmObNamFpoAWy,0.137,0.101,0.37,0.465
2214,0.403,0.826,0.243,4X9JAGRyJnnHN3KUjq1r9C,0.703,0.108,0.0535,0.0879
2215,0.00587,0.495,0.631,3BWAAWqgsuXdAyDwKQ5DVU,0.0066,0.163,0.152,0.606
2216,0.000117,0.523,0.921,3X8CY74HKa0doXH48lZzCH,0.813,0.271,0.0461,0.041
2217,0.0962,0.457,0.465,5f6NUZlhVcqZm2YeNXvv6D,0.818,0.101,0.0581,0.129
2218,0.0128,0.673,0.808,6vzrc1GW8H6bEEurXWp8dO,0.8,0.0893,0.0432,0.363
2219,0.786,0.53,0.609,4UYJcB0dNqcrhyNNsdu9Mw,0.0992,0.116,0.281,0.0352
2220,0.0161,0.795,0.578,4qcPI3H14A4BsodhmcZAI6,0.907,0.109,0.065,0.166
2221,0.659,0.812,0.672,0XzfEziIh6x7eMww4Aqwko,0.884,0.126,0.259,0.19
2222,0.0623,0.566,0.75,4Cy9BFuwijjLbdFFB1uren,0.728,0.0967,0.0529,0.253
2223,0.707,0.751,0.407,7iFVLd06NbePTBOaH4YJtA,0.886,0.0612,0.196,0.758
2224,0.645,0.453,0.416,2znEdbxr0mHKzzBddEK7ow,0.793,0.379,0.0413,0.0378
2225,0.258,0.672,0.832,0FpmpecPrjEjCHLtEVsas9,0.899,0.102,0.0454,0.0673
2226,0.492,0.26,0.161,30EVjmgpTs7DmVzshrYlMa,0.919,0.101,0.0357,0.036
2227,0.00331,0.431,0.874,6uBQrp9CV7jX0b3ky1naHz,4.01e-05,0.109,0.0502,0.507
2228,0.0014,0.747,0.746,3xJFWoofq8u6Caw2EsFDiz,0.0613,0.162,0.171,0.305
2229,0.376,0.46,0.662,6KQB9mDc4gNT5mEebiKq7R,0.0298,0.118,0.548,0.547
2230,0.0923,0.652,0.809,6hZeE7dSmPavdC2ZOHVyvW,0.756,0.114,0.0667,0.278
2231,0.0849,0.458,0.68,6YPzUKk6TQPkwZAxrxCxge,0.236,0.117,0.0734,0.487
2232,0.0692,0.481,0.488,3Abu1PgTHQ04FHrCJUM1Yd,4.67e-05,0.0502,0.0344,0.109
2233,0.0447,0.765,0.418,2IqcvD1oplq1dVl9s2j0BD,0.857,0.0695,0.124,0.353
2234,0.0446,0.779,0.478,2qqk3ltiJ7przU6eCfGKRU,0.866,0.0453,0.071,0.361
2235,0.464,0.699,0.67,4eoLVepM7vQhtdVKBL7iGl,0.029,0.0638,0.0499,0.33
2236,0.0385,0.552,0.849,7yPrF9oXgFuL80MbHThm7C,0.948,0.173,0.0499,0.274
2237,0.572,0.758,0.889,0X7OD0Do1vNdVZyUU8bSLp,0.877,0.106,0.0427,0.116
2238,0.985,0.347,0.143,6XM3xe96ctQUGRPf7bZzIV,0.000652,0.101,0.214,0.187
2239,0.00323,0.525,0.861,5U7te45872Cgjw8vC4owwp,0.773,0.667,0.0407,0.0635
2240,0.0622,0.714,0.757,6O7cOH1KYfWHgcIsr0UyyU,0.169,0.101,0.0529,0.106
2241,0.332,0.793,0.781,7N3YM4TB8V5nFlveeSPBzM,0.0579,0.0939,0.0653,0.219
2242,0.393,0.859,0.568,6L7BnXliekJeY7g4952s7F,0.602,0.0874,0.202,0.288
2243,0.535,0.659,0.818,6gqJJwkvzyXXj8SUEJgP4g,0.933,0.0617,0.0577,0.0355
2244,0.0175,0.792,0.797,5qjEvGPrLRD8CO5qrYV8Q2,0.903,0.0677,0.153,0.72
2245,0.104,0.344,0.921,0F3Kc5oUXuULpanb2wQT9R,0.549,0.112,0.0377,0.406
2246,0.975,0.595,0.384,1YKvQoS9zN70Jg6oLYQCMP,0.932,0.107,0.0271,0.572
2247,0.412,0.758,0.81,0mGuWVugNoDECxRWx3jdKg,0.0182,0.103,0.0789,0.254
2248,0.325,0.575,0.544,3P2O0lXHPqlAd1wcwZCZBy,0.274,0.0987,0.0407,0.303
2249,0.0173,0.708,0.963,6dEByI0KyB6fZuRcwZGTQ6,0.958,0.219,0.0405,0.0386
2250,3.77e-05,0.679,0.836,30RroJWkm0h7eSZxLyEMCE,0.883,0.154,0.0399,0.127
2251,0.00588,0.515,0.617,14C1njqSzMgiiyaXZs4vsQ,0.814,0.103,0.0507,0.156
2252,0.737,0.572,0.319,0WAKFcVVPkZboGEZcT4r73,0.338,0.226,0.0745,0.133
2253,0.0473,0.637,0.58,4A7A6GIhSLKJBoRenVIHHm,0.864,0.128,0.0401,0.419
2254,0.1,0.756,0.72,48uXK3d4neokwiEIUqkxNG,0.779,0.11,0.0674,0.629
2255,0.00944,0.541,0.745,00KZS85QPRD8dKcwPBvBLI,0.941,0.0859,0.0425,0.0772
2256,0.459,0.828,0.221,6kUohQ7py1XEcQAhUgf2Zz,0.0339,0.0891,0.0838,0.2
2257,0.0779,0.783,0.437,0hi0DF797ahVcAlHLZMpZb,0.157,0.0805,0.0333,0.46
2258,0.734,0.662,0.265,5HbQmBAlDCO4ksmcbvAeHX,0.926,0.0818,0.0634,0.0396
2259,0.119,0.578,0.839,2tKtYOAZIeQcE3I6Amdpz8,0.48,0.187,0.0409,0.158
2260,0.0523,0.779,0.708,6IBAgxNJYAkqaccKgvv2JH,0.559,0.101,0.0616,0.385
2261,0.118,0.882,0.693,3YT1SDqbaqTqYejdEn1AvN,0.142,0.0615,0.102,0.416
2262,0.0244,0.608,0.92,4sOP1Ik72pZov7Odz3baeI,0.00422,0.103,0.0426,0.223
2263,0.000253,0.586,0.778,0HkSTGJNKjj4Vl9uGA8cZ1,0.717,0.121,0.0367,0.18
2264,0.371,0.486,0.532,3YH8r4ajTrXf3p2NVR9HHv,0.0757,0.0941,0.0821,0.346
2265,0.00297,0.284,0.831,2ogHIVsEXb5BuuSwr9J0im,0.0248,0.0883,0.168,0.222
2266,0.647,0.57,0.409,5adgXHhaKzZlmXojEuKNjl,0.0029,0.141,0.027,0.079
2267,0.104,0.221,0.659,4e9TdPxaindTS52NKLTxIf,0.0155,0.108,0.0963,0.233
2268,0.0596,0.765,0.456,2BJHsg0AZndivrYsG326wo,0.801,0.0854,0.0713,0.781
2269,0.403,0.826,0.243,4X9JAGRyJnnHN3KUjq1r9C,0.703,0.108,0.0535,0.0879
2270,0.069,0.659,0.725,1X1o5MkEb5lybJdu2xlR3E,0.501,0.111,0.0328,0.925
2271,0.0909,0.295,0.32,2dhV0nSVc6t5bRqYjYUFHm,0.402,0.0939,0.0334,0.163
2272,0.906,0.428,0.342,26Ba6wFkcPpwHHktLAh6oI,0.463,0.233,0.0833,0.267
2273,0.00672,0.623,0.555,4Enr1x5fwUjX8LyHCcQnHV,1.28e-06,0.171,0.1,0.14
2274,0.0779,0.783,0.437,0hi0DF797ahVcAlHLZMpZb,0.157,0.0805,0.0333,0.46
2275,0.251,0.495,0.715,0KsjbvE32uakgbIeyz0QAV,0.0309,0.596,0.41,0.366
2276,0.003,0.788,0.472,0V5zAGdvO780GT3gtdxzLt,0.0322,0.59,0.0475,0.257
2277,0.0946,0.937,0.342,7yxuKCRCLLDygLTeQhwR1F,0.66,0.0855,0.0937,0.666
2278,0.419,0.663,0.769,2euQLk5353yq5czllwcbIJ,0.000849,0.11,0.0472,0.239
2279,0.045,0.777,0.562,6VKV76fqG5HjHpp9DeeRI5,0.033,0.0504,0.0733,0.791
2280,0.103,0.622,0.83,3inoWFYIvANzeicpROiqas,1.33e-05,0.0295,0.0386,0.549
2281,0.207,0.705,0.519,48tUKYkR7aB7dZLrkcYON7,0.451,0.0996,0.0269,0.307
2282,0.0558,0.696,0.66,6ZgDu9eMUxOrVxprLqCmoY,0.793,0.108,0.036,0.519
2283,0.372,0.696,0.544,1BRwuvjhkgezmv1gcI6lT6,0.00438,0.104,0.0335,0.418
2284,0.258,0.78,0.419,33wIYOxUVvm1AahfX3e5aC,0.112,0.0703,0.0458,0.505
2285,0.0197,0.704,0.543,47XLPjunFIuAvGmMQDedws,0.00109,0.114,0.0626,0.575
2286,0.221,0.396,0.583,1aeKi2rvPTR0zPNieCblwi,0.054,0.0929,0.039,0.157
2287,0.136,0.54,0.736,0g9WQf6KrpXJ9VfsPAPwEM,0.000715,0.0782,0.0449,0.0972
2288,0.0178,0.661,0.591,7DSdda0j2YhGJOukfacokh,0.00134,0.113,0.0388,0.472
2289,0.0294,0.698,0.607,78PvTDjd5JVu8NowXpJ8dG,0.000144,0.13,0.234,0.175
2290,0.0978,0.66,0.729,1LyCb9kXX6gU8VP7atPtQB,0.668,0.1,0.0343,0.131
2291,0.128,0.659,0.757,5wQ4WwvlMMk0B7EKL5RBOM,0.485,0.0859,0.038,0.553
2292,0.153,0.584,0.532,598hoZZq4JR6r35UOVHxiv,0.459,0.109,0.0381,0.0455
2293,0.105,0.719,0.794,3YcoYCYSvaXKarMX63xi2B,0.00469,0.0871,0.0392,0.41
2294,0.459,0.734,0.405,6l10gtf7kTVXffuE4hvI1w,0.964,0.129,0.0287,0.112
2295,0.0353,0.702,0.835,2r4OlveKI9fFinDwzthPdy,0.68,0.418,0.118,0.744
2296,0.0117,0.262,0.19,3YZyaR5G5dCOTRsHFjI1nJ,0.116,0.0799,0.0402,0.0622
2297,0.111,0.922,0.569,48BDsmu8QDmFANGc3F6bd0,6.23e-05,0.0288,0.0605,0.928
2298,0.0928,0.387,0.557,4Yo0dFf7NOjlEafiN0xTm9,0.906,0.109,0.057,0.129
2299,0.405,0.646,0.519,1ilXTEpdeW6acFVgj5BJcX,0.843,0.102,0.0436,0.72
2300,0.115,0.664,0.526,7CjbO6gdMiwxvCeIjEKMnQ,0.0945,0.0749,0.0446,0.563
2301,0.2,0.734,0.436,2WLaRlaBmBHL6dqaovdO0m,0.0607,0.0872,0.0305,0.197
2302,0.645,0.787,0.28,43aMD4lmGcCfoy2x9gZ80p,0.00432,0.137,0.138,0.3
2303,0.219,0.698,0.476,6yYPRbevyT7CqOEPn0l8HL,0.808,0.0685,0.0719,0.7
2304,0.478,0.846,0.327,5OM4HM3T2gg6Zj3pWTXexM,0.226,0.15,0.0437,0.399
2305,0.0106,0.653,0.788,3qWsvh1kNHxeBO5SIlJaRU,0.887,0.187,0.0291,0.346
2306,0.531,0.496,0.845,1hunUfcZQ5cdSTM4DtBjuP,0.713,0.165,0.0566,0.0352
2307,0.00457,0.607,0.694,2r8dittwqBJvz1GVGC1f5O,0.00116,0.0371,0.169,0.395
2308,0.365,0.384,0.544,23jmYoCIB8h7Fqrq5gI42q,0.902,0.233,0.0377,0.0391
2309,0.613,0.652,0.506,6lTKxagaIqFyDVkrrpVyWf,0.432,0.0658,0.0377,0.205
2310,0.427,0.695,0.788,36wNtsNnPHtTQJcez5VH45,0.563,0.14,0.0436,0.0369
2311,0.0311,0.547,0.477,5LMUUKPWTkyKouUkIzd9i5,0.00616,0.194,0.253,0.246
2312,0.29,0.452,0.527,0Cf8Juik1Rp1J7iFqxTUGK,0.00214,0.102,0.0375,0.363
2313,0.00728,0.329,0.59,0rDrNb4MEEHTiRbxGx6eFr,0.93,0.0738,0.032,0.0798
2314,0.0515,0.678,0.572,764yzU0KndLPptWbB8WTbg,0.477,0.0924,0.0557,0.335
2315,0.0823,0.581,0.655,7z0WlbOoghNFQHSxR6eUHc,0.867,0.342,0.0415,0.394
2316,0.0944,0.54,0.704,0c28lA3pNBH0dOXXDDT6z3,0.734,0.613,0.0329,0.028
2317,0.015,0.684,0.643,04DpImPICX95N1paMRFeNd,0.0016,0.159,0.0314,0.232
2318,0.00155,0.499,0.702,5KtlXRsWFc05dD6DK7upu6,0.0518,0.12,0.0413,0.272
2319,0.0696,0.561,0.564,6SoYzvi682Yk1CkKXD5KYp,0.387,0.138,0.163,0.678
2320,0.128,0.665,0.644,54PcPsrJYA13oRo2PMG8bZ,0.898,0.149,0.0306,0.14
2321,0.0503,0.832,0.436,3lhRpuPQJWLHc2zx1l3Jua,0.686,0.0844,0.0497,0.582
2322,0.565,0.589,0.471,4PlyCFOq2zRB7RBHq7AbVJ,0.719,0.073,0.0337,0.0601
2323,0.14,0.532,0.413,1As4lriSQoEU3KRerKxefC,0.564,0.088,0.126,0.399
2324,0.392,0.879,0.256,5wCT8PLpvSkRo867tmnNaE,0.543,0.0856,0.0653,0.42
2325,0.371,0.772,0.536,7GhZOVHHIMUWzLotMJUprl,0.656,0.0796,0.0704,0.626
2326,0.426,0.723,0.6,1r8bidtiXlWnT1YWBjLHSS,0.0212,0.103,0.0895,0.171
2327,0.615,0.621,0.472,6CDIz5IRDVXEzkN0ZxTD0t,0.136,0.0946,0.393,0.267
2328,0.556,0.676,0.363,0LxAxw5XTiaLuTOCSSGhrB,0.535,0.127,0.0508,0.419
2329,0.799,0.722,0.457,2kxxhcjzFYfpljZoE9eb4F,0.847,0.113,0.0559,0.391
2330,0.103,0.296,0.599,4EtV7bwr5Y2tSScH6WVznD,0.766,0.113,0.0512,0.104
2331,0.18,0.655,0.751,2AfXarK4dUVFqGnDEawi04,3.2e-05,0.152,0.0618,0.525
2332,0.376,0.677,0.451,3fdxO0WSeE1uHWOarJURuf,0.714,0.34,0.0434,0.358
2333,0.451,0.569,0.59,55oDt7v328TBWWrmGZB3UV,0.888,0.112,0.0308,0.269
2334,0.404,0.554,0.573,2MzQd7zPsbN73mjr90AkL0,6.11e-05,0.137,0.0662,0.298
2335,0.577,0.817,0.543,6sjVu5mxVqt2TbygCVqQXV,0.303,0.101,0.0567,0.803
2336,0.0347,0.565,0.754,0URpGtRlfLU7NjC40eA0Uz,0.00395,0.289,0.0255,0.67
2337,0.0761,0.792,0.571,4zaL920VMduIEtm11jOyKy,0.401,0.0588,0.0371,0.941
2338,0.0759,0.655,0.518,7rlNTVPRHRfoOve2ZxKVxt,0.298,0.114,0.162,0.262
2339,0.593,0.483,0.372,2BX6krGSR5KG7UZ1MCWpiL,0.00576,0.128,0.0675,0.171
2340,0.000732,0.706,0.653,73EMYlCD8aRlwt98GUfydr,0.809,0.105,0.04,0.119
2341,0.0944,0.897,0.569,6uQe7SVjdDlRqDRAi0qnKg,0.644,0.108,0.0529,0.415
2342,0.00349,0.719,0.53,4IMslvlcy5zjLeNZAGwRuq,0.668,0.0641,0.0393,0.597
2343,0.344,0.44,0.488,1KXQGi1hQcrRd3jA0LSMUh,0.592,0.123,0.0391,0.152
2344,0.0415,0.842,0.807,7Mq8YiZK0MTVbBPXjP61Yo,0.593,0.096,0.0522,0.342
2345,0.0276,0.904,0.566,65tgRogFvPk9kLuGhFy2gc,0.267,0.0632,0.0694,0.342
2346,0.00223,0.546,0.859,2drEUEg0TYQR6dDEHkpuPE,0.000947,0.0529,0.0306,0.645
2347,0.00215,0.36,0.708,5DFZCYtDQemANeCsC8GRXJ,0.0,0.0831,0.0842,0.715
2348,0.0356,0.715,0.719,5ilDNsGAhOPjw5rO7hk8BL,0.156,0.108,0.0375,0.453
2349,0.163,0.528,0.625,26iwdh1pJ9tvBSJb2B3X8u,0.533,0.118,0.0484,0.242
2350,0.00256,0.683,0.712,3O8EfFyQbZ6FU1OIoQKqnn,0.788,0.0483,0.0553,0.882
2351,0.0362,0.708,0.615,4EiCRACp1PzAzpvhKuLmrB,0.00432,0.359,0.0749,0.646
2352,0.000707,0.594,0.903,3CimWyFfjMn5nfv6uRPTnM,0.0837,0.0662,0.0435,0.328
2353,0.415,0.8,0.655,2DoO0sn4SbUrz7Uay9ACTM,0.0074,0.0961,0.0416,0.598
2354,0.443,0.709,0.846,0e4eqidWu9eI5m8sWQ0U7U,0.0,0.264,0.0407,0.71
2355,0.0308,0.799,0.558,5fUunJssU1UfTAQpFRdbno,0.85,0.108,0.0438,0.13
2356,0.27,0.617,0.784,5kVtAfbHqayLLC02SdFiO7,0.898,0.174,0.0498,0.702
2357,0.483,0.748,0.445,64e57AMjxas1GVdw3golBd,0.00141,0.0887,0.15,0.369
2358,0.0941,0.711,0.464,7dOoQdDikFLP5HODRhFJrj,0.776,0.108,0.0268,0.526
2359,0.0406,0.665,0.763,4b6mADxnmXq2bbhJJQx8Ac,0.273,0.147,0.0623,0.754
2360,0.00728,0.796,0.572,5omikDFURGs7xrfdp5QxX5,0.0,0.0684,0.118,0.778
2361,0.732,0.683,0.297,26lF5mVfDEctMHJFxbvPtc,0.0452,0.113,0.0437,0.0923
2362,0.217,0.945,0.681,041mn3uFmaPY0b6Vmy657r,0.000992,0.0647,0.185,0.629
2363,0.143,0.569,0.791,2QbTsEUF97LixvDbyKUdCj,0.655,0.109,0.0355,0.298
2364,0.0347,0.673,0.802,37XRZwGfChyeRIUrbrM2wM,0.741,0.12,0.0348,0.764
2365,0.25,0.672,0.784,0emD9pZoD8fZbobTJuGGo5,0.0696,0.109,0.062,0.342
2366,0.25,0.31,0.712,0MvmVAHh2afIWYGIBjrna2,5.62e-05,0.231,0.0825,0.167
2367,0.619,0.522,0.584,6pcFjBoCpcIpYWnuGwERww,0.166,0.259,0.167,0.6
2368,0.151,0.929,0.465,1ZLMPbCw6W5gjcEdOrODq3,0.000546,0.0906,0.0471,0.533
2369,0.172,0.712,0.603,0CLzCWSm0XPLe6xgxjBlwN,5.11e-05,0.118,0.153,0.325
2370,0.261,0.699,0.515,6eAvbCJnRKJmGZOFUqawke,0.46,0.0963,0.0956,0.376
2371,0.499,0.774,0.521,1BphUFXP6PeylvEx5GPrA5,0.054,0.0942,0.274,0.154
2372,0.0129,0.347,0.592,1aK0IFDrPeGfeWR5f8oN8K,0.0224,0.102,0.0941,0.149
2373,0.0492,0.597,0.428,3Bir71PVDu4dqWIjlb9we3,0.000219,0.144,0.0706,0.283
2374,0.0583,0.519,0.607,2ZRugFkD9fhqqgJY4ndQz4,1.96e-06,0.283,0.349,0.156
2375,0.607,0.581,0.575,5fjVsJvgIPDM1UNu1aCK4X,0.25,0.099,0.0519,0.0643
2376,0.206,0.768,0.786,5w9aBjlRyx9vMNMaEFsW3x,0.444,0.0715,0.0339,0.0965
2377,0.616,0.575,0.494,1o7GN5kATFdAUw1d8Uimba,0.339,0.552,0.372,0.459
2378,0.0634,0.822,0.397,5lN5ErBLirld383mgFVYSY,2.15e-06,0.0922,0.147,0.684
2379,0.612,0.495,0.4,6cVcfeFrFyubyrKhp2eIXW,5.75e-06,0.343,0.37,0.418
2380,0.418,0.566,0.447,0WTRfZzRKgLoJOE6oSOile,0.00443,0.114,0.0372,0.0394
2381,0.487,0.774,0.515,5nmybstmuP37PaHmxVY57s,0.00777,0.1,0.0853,0.0681
2382,0.628,0.799,0.516,6SPINsQn68w9HCV6gAK9Ve,0.246,0.108,0.0515,0.776
2383,0.875,0.302,0.371,5F7BfCrjjSPoRdjDh2h1bw,0.0002,0.388,0.0577,0.243
2384,0.056,0.691,0.524,18fyRYQot0c2KQGSBL7fgN,0.0411,0.0833,0.186,0.178
2385,0.691,0.289,0.507,1aHTKcValgcBtoLD0g35MC,0.0191,0.142,0.154,0.105
2386,0.171,0.565,0.534,6BGlP9eGVEvAXUf3I9mdSA,0.876,0.106,0.0336,0.0367
2387,0.00993,0.745,0.45,2GvEaC37K1I5CirQv124jZ,0.748,0.0865,0.05,0.304
2388,0.834,0.556,0.227,4hboEacHpNTLg2xPmAfjR3,0.8,0.0874,0.0856,0.165
2389,0.308,0.84,0.486,4cVAPZiwRsS7lEQIEMEJO2,0.715,0.0883,0.0545,0.599
2390,0.000461,0.594,0.854,43NjUNxgL9UaM6PEysFui8,0.621,0.161,0.0404,0.481
2391,0.362,0.662,0.311,13XvxSmcYNT43Cs51RJItR,0.846,0.111,0.339,0.353
2392,0.0475,0.767,0.457,2sVcw1xyQe44BGnEKLTzJB,0.565,0.109,0.156,0.384
2393,0.0751,0.859,0.742,34Eeuuh3feHb7IUjR8971B,0.526,0.0796,0.0415,0.638
2394,0.163,0.677,0.474,765SaUn3HdpuZ11WmgGsDn,0.279,0.328,0.0964,0.128
2395,0.00214,0.652,0.884,0yoivYSeQR8B1hOKh8QOVi,0.769,0.325,0.0378,0.429
2396,0.0752,0.754,0.461,3NmyyanfYpqWSjTqXUWpqp,6.52e-05,0.0751,0.0875,0.28
2397,0.000433,0.612,0.868,5s3sFkhVkuB8pvKFfRJQOf,0.115,0.163,0.358,0.665
2398,0.808,0.578,0.362,6lX6UjaR7QqizuEPPpFPg2,0.741,0.192,0.0786,0.134
2399,0.122,0.876,0.404,0YaKZfAMzVPzI9kuB4k9W4,0.857,0.103,0.0588,0.201
2400,0.347,0.68,0.706,2ErvhMsG9Y60kyJiYVi8zS,0.88,0.127,0.048,0.388
2401,0.0336,0.531,0.647,2mXqb28UDa2Wt5N588Rmf3,0.778,0.0936,0.131,0.729
2402,0.169,0.292,0.4,1Dl0E86yorhNRMYZ20RIfY,0.00446,0.111,0.0349,0.12
2403,0.00239,0.837,0.558,5ANqP41Jrh33CveJriEKoy,0.885,0.0854,0.111,0.79
2404,0.742,0.539,0.283,6xcWy66haELOQUuMANHnDs,0.26,0.151,0.0338,0.233
2405,0.0141,0.432,0.459,5ZV6zLQlGZzOCmv3atUADe,0.31,0.245,0.101,0.236
2406,0.186,0.737,0.563,0vaRcJI5NlWLJSlnZYQwDf,0.584,0.0867,0.0308,0.0857
2407,0.787,0.474,0.644,6YMszt4wGd04M1jNqEqEzz,0.303,0.109,0.0397,0.377
2408,0.889,0.613,0.427,0Y30sCKxtNQ2MRpl00aA03,0.0279,0.129,0.221,0.467
2409,0.0535,0.554,0.52,0FI1vWvlOuPE6a6iLiBZEW,0.464,0.16,0.033,0.0666
2410,0.515,0.583,0.48,2YG3fktEoHQAUlXP9VtmRN,0.882,0.089,0.0499,0.0389
2411,0.0187,0.666,0.439,7Ho7AbMgoaBPpdRqCMPceF,0.275,0.109,0.0322,0.324
2412,0.754,0.761,0.623,7vBjkq3ITtxLjcw6htRRR7,0.555,0.109,0.0544,0.123
2413,0.00565,0.758,0.718,3CWuU5kIw8zsWJTcgreUwl,0.00132,0.0781,0.0383,0.127
2414,0.607,0.734,0.822,52FKaF7TGg2qBsAALTQu8P,0.57,0.111,0.0449,0.0319
2415,0.418,0.566,0.447,3y8fG2oGK5sx7liKZ9oyx7,0.00443,0.114,0.0372,0.0394
2416,0.962,0.532,0.275,1p3cobnspNSIRYaHMpLncQ,0.0246,0.109,0.0309,0.299
2417,0.0387,0.675,0.641,6UDVSS7sKwnnm7TKUO91BK,0.0824,0.115,0.0284,0.478
2418,0.287,0.52,0.682,1ZnXVWIB0pekaacjugF87D,0.00477,0.0744,0.137,0.397
2419,0.00155,0.499,0.702,2qJD2Bt6IKlDYHtyUwdjzF,0.0518,0.12,0.0413,0.272
2420,0.42,0.421,0.6,6O15u99IuMo6q8RNEyVFjH,0.232,0.109,0.586,0.294
2421,0.662,0.521,0.418,63mwqwgBR3EbFJrql2G2mt,0.252,0.0813,0.0423,0.267
2422,0.0183,0.582,0.939,5TEQNNKHqlCv1kFDak0XcL,0.0272,0.163,0.0384,0.62
2423,0.00729,0.42,0.879,1E0A352r5zPfIZ4OjxoVaV,8.47e-05,0.18,0.0568,0.432
2424,0.0378,0.445,0.69,15fz4g3aQpbnqZyaqZIcCP,0.16,0.0893,0.0737,0.0378
2425,0.114,0.349,0.353,1JA1CkP5hFEarsErazLeIe,4.11e-06,0.0676,0.0593,0.181
2426,0.0133,0.616,0.645,3Kqal9UQe2cgDKpox4uAiG,0.862,0.129,0.0453,0.0383
2427,0.737,0.572,0.319,0WAKFcVVPkZboGEZcT4r73,0.338,0.226,0.0745,0.133
