,track_artistid,track_genre
1939,1T2WeXEi0XlZiPpjjDAY0L,french indie pop
1940,39kjdm4oUJo40vZgcetOGV,indie electropop
1941,6FIrstf3kHEg3zBOyLpvxD,baroque pop
1942,1ooAqaFu4Ac3BO2HpL4V2R,german house
1943,0Kt5snrp3j13r4wV8lorZ3,french orchestra
1944,5cdE65wvlFqMFAeQ29MZgr,
1945,59oA5WbbQvomJz2BuRG071,indie soul
1946,2mpeljBig2IXLXRAFO9AAs,dance pop
1947,6BbqU3r1G2mwkRIfIbkCek,austindie
1948,1ewyVtTZBqFYWIcepopRhp,chicago rap
1949,4LEiUm1SRbFMgfqnQTwUbQ,eau claire indie
1950,76UfJrb52tTTiDQNWEeCBY,la pop
1951,6FQqZYVfTNQ1pCqfkwVFEa,alternative dance
1952,3YO2a6i2cfdFbgxk2HDfPe,kent indie
1953,2Q0MyH5YMI5HPQjFjlq5g3,australian electropop
1954,4EENT7N7rCBwrddM3s0vFS,alternative dance
1955,4AQrqVz6BYwy29iMxcGtx7,alternative dance
1956,33WEbJHirq23bohapH3pI9,aussietronica
1957,3XFcu2NnGWceLNdxRCfYH3,bass trap
1958,0PxzGnCYBpSuaI49OR94cA,electropop
1959,15hYbx7vg01TZFFgipPAHm,french indietronica
1960,7CvG0Ai6a66YcdF1nBX9yO,
1961,7g0azP1aJBtmhhOk00SpIM,vapor soul
1962,7uK0DQd6ovJfq8IjDy64fE,chill pop
1963,2ABBMkcUeM9hdpimo86mo6,chillwave
1964,0PxzGnCYBpSuaI49OR94cA,electropop
1965,5JNsIugrIND5sz8Vp5Hauk,aussietronica
1966,5iPtkyoEOCILhwFgl2a2d3,indie soul
1967,4skJp5OKvcc9eKokiuhi2s,indie rock
1968,7FU0xCgmSYQEiBeevUqQ4S,electropop
1969,6BbqU3r1G2mwkRIfIbkCek,austindie
1970,1T2WeXEi0XlZiPpjjDAY0L,french indie pop
1971,2ABBMkcUeM9hdpimo86mo6,chillwave
1972,7e3FtKBIPLrIVm8g1FJMVg,abstract beats
1973,5xsSdtWHooM9IL5WnDWTdD,
1974,0V2TnfZ831UuRpUdvAF84w,
1975,48AHKCezlxWjPfE4FLf0b8,
1976,1aBDI4nH6OfAkNyUX08O2V,lo-fi house
1977,6xS3zemJD9h94iueQvGqVk,bass music
1978,3kZdsaTYgaaolNxpnJ4iDe,abstract hip hop
1979,6wKxOKEA3K6R2UZ3COLXEY,electropop
1980,7p8YH6aL25wksiGbUs5xFF,
1981,4nO3pvFqU2LBNzMK9qrRe5,
1982,19ZyuyQhX8nH17YhCcxiV0,
1983,557D7VKzyyMQk2Xla1xhzc,
1984,1ileD9uSCsnIiwFLbzDzru,
1985,1Ssl2HgeFunxA9Nfn9PNr7,
1986,2uF8KZ5iEKsGdxfX2mhzFf,
1987,5uTJLo3c4ZHpH8oEwGxYUN,art pop
1988,1O115ZGeoSaUYYMGAbk8U9,
1989,3kZdsaTYgaaolNxpnJ4iDe,abstract hip hop
1990,41Vldqj1RWBrQurBwof2QT,
1991,2fMe9lZs5HGGOwh8cMSIub,chillwave
1992,7e3FtKBIPLrIVm8g1FJMVg,abstract beats
1993,3HAGb8WLuYRre506Dr8oJm,icelandic electronic
1994,7GLYN1Z1OqE3rAXr9FREZo,
1995,3NXuIiKwnX4HCLIoKWHhqd,
1996,7KGI0OwY8iAL5rI5p47YyK,alternative r&b
1997,7exctwYNULoOlBmGGUwIzd,dutch experimental electronic
1998,3xlkiDlNGdmuNg01x7SVJd,neo-classical
1999,5PnSe8WPnWtneLiLlsp6FM,experimental techno
2000,2YwPMfgNYeDjbkGI7PwZ3K,
2001,557D7VKzyyMQk2Xla1xhzc,
2002,1MSxOmIt7uYgvPydd1tU8F,chillwave
2003,22680B8sUdq6bL6nQaJfwg,dance-punk
2004,0OmHDBh5styCXDWKwz58Ts,ambient idm
2005,2f1BFOhuLHw7mXfquuG85y,
2006,0ygIgsjUzKivFgxgjQ9iV9,bass music
2007,23Xbt1RdcMA2glA3aeHtZ3,greek downtempo
2008,3Dw9w3jnmr58ocgxiwITcq,electronica
2009,5GyUtaUuEnR7uhRF3jDj4s,deep house
2010,4gFsE3BJKgBw4VdueiIrEl,chill beats
2011,5BYcwjrQth7em7maAt0yKE,vapor soul
2012,20LkrmuhAaxpnFuIlKvCfx,
2013,0IVapwlnM3dEOiMsHXsghT,bass music
2014,0ngUeF0DGpYmPec80MqSi1,art pop
2015,60GLWP7xFH3OoN5XGpLBsd,french indie pop
2016,56WzaWPSOfPePuPdfHBYr5,
2017,4TrraAsitQKl821DQY42cZ,dance pop
2018,4CvTDPKA6W06DRfBnZKrau,art pop
2019,7xkwOmtPZY5pq96I82ZwJC,
2020,0OmHDBh5styCXDWKwz58Ts,ambient idm
2021,7lGyDgJJYSgOd9R5T4Cwe4,bass music
2022,1JSPpoXFLcEG2WhYlvmHPJ,abstract beats
2023,3cBrpMulUbwen7kd2n4CfK,
2024,0uCCBpmg6MrPb1KY2msceF,bass music
2025,4B5oxjbZ2CClTNt8iEiC4n,bass music
2026,2q37Nw8NND2z1T1KU5XVfn,contemporary jazz
2027,1aBDI4nH6OfAkNyUX08O2V,lo-fi house
2028,2ituQtSyCCQqwpnxANjrvE,
2029,4xtrZoOZTAmsq7kNRSmxO2,russian electronic
2030,5AynROlj3UUC3yfWe7SWuM,hangpan
2031,2T5NLCuN31j79zbxZ2XCSA,uk dance
2032,2T5NLCuN31j79zbxZ2XCSA,uk dance
2033,2T5NLCuN31j79zbxZ2XCSA,uk dance
2034,2T5NLCuN31j79zbxZ2XCSA,uk dance
2035,3cvmzdKOmgBn7PrHkvnH0e,uk alternative pop
2036,2SC4ICF6jAjHJxxD2NaAFi,organic electronic
2037,7xwbnGpTJA94MgILLAeThK,electra
2038,4TIrC99WSg0tOtBCGDjMRY,electro swing
2039,7Mws36yO3takBR2WMsXOkM,alternative hip hop
2040,0cmWgDlu9CwTgxPhf403hb,downtempo
2041,0MSkKbBpmyJg8KLu75aGXa,
2042,19f2JXwlRU26376TCKmp6L,british jazz
2043,08sSyMDfmFr7GKwIfWFuzc,
2044,47V6nyjOrUR98qv6gkYssI,electronica
2045,0IF46mUS8NXjgHabxk2MCM,dance pop
2046,0v8kJy6pfyJsO20V77miAI,
2047,7zrkALJ9ayRjzysp4QYoEg,electronica
2048,1HOwBu28fLoko3pAmIQqe4,bristol electronic
2049,14EybDMySlkntyuxgm1pek,vapor twitch
2050,2VarlUiM6Lw0SA7BvwVPRP,art pop
2051,3GQj08iHefTniyhHjCVBov,
2052,53N4oJpWtmnB0KGLLserGC,drill and bass
2053,56WzaWPSOfPePuPdfHBYr5,
2054,5p1ichthTka1KT0iUvrlIu,chillhop
2055,7zrkALJ9ayRjzysp4QYoEg,electronica
2056,2SC4ICF6jAjHJxxD2NaAFi,organic electronic
2057,1w7cucUEPR1Yq9g03g6T8m,filter house
2058,4PE4i9qqfT0fpCm76kcuuB,
2059,3X1fGv94hiyQQ8Sc7GRE0K,bass trip
2060,0l8zZZXgZJ11aGj4P2psXu,spanish electronic
2061,2N5BJEXSPup1i4j2xiGZFP,vapor twitch
2062,52qnChybMeZVRp2wkEkJEx,
2063,6xS3zemJD9h94iueQvGqVk,bass music
2064,7qFssj4KoOxd1IOPfv9iT7,
2065,7rQKvsWUOJgXmInx2JuaXj,float house
2066,3s2jqlVaDwlRKk3mF7WT2b,indie soul
2067,2Q9PBFjIjNgm7N5tyL0Z83,irish hip hop
2068,5k3tGz3uryhQGnQryA2b6d,
2069,4WUnl8sNbzqlJPZkX3Psnl,
2070,7qFssj4KoOxd1IOPfv9iT7,
2071,3nw1z931Oc4JMbF4rGfz6O,
2072,2fMe9lZs5HGGOwh8cMSIub,chillwave
2073,22680B8sUdq6bL6nQaJfwg,dance-punk
2074,4J29rwF7Lcqch3IyOubvxC,
2075,0sklgkoO5JeS7YNhHS5EmH,drum and bass
2076,2Q0MyH5YMI5HPQjFjlq5g3,australian electropop
2077,0ZkJ54ZnjZt0ZuoQpXbR8U,
2078,2GLf7iaOOujAem5R87xwto,alternative dance
2079,1QpBNgqTcCpBJvm4hecQPk,
2080,23B2qxOv4x5uzlyhfEuNQi,munich electronic
2081,2fMe9lZs5HGGOwh8cMSIub,chillwave
2082,6bJCrLZcvsBMzve04BmgwS,aussietronica
2083,6xS3zemJD9h94iueQvGqVk,bass music
2084,2N8IPNZTiNo3nj4mreOlHU,austrian dnb
2085,6MJKlN8ya42Agsw3iQZs6e,french indie pop
2086,2GE6MAdyGzeXpY9TwIYd3l,chillwave
2087,5a0etAzO5V26gvlbmHzT9W,downtempo
2088,6mWRj2iXabH0pqlYnqYMup,
2089,33WEbJHirq23bohapH3pI9,aussietronica
2090,46kjrnFSEeWdURTbLgdZY2,
2091,4o6gglPeg2GgT0FYDtzFeF,indie jazz
2092,25BkQ40MvbdCyNbX8DJd73,dutch experimental electronic
2093,4Ehizytd7yGJKj5ywFyj3E,afro house
2094,4dktzc5hWsQPqmovObGZIG,
2095,2FXIGKBu3oLpuZkXq6bMgj,
2096,2b5G9b0cY3bbzJf1QKdtez,progressive jazz fusion
2097,3AA28KZvwAUcZuOKwyblJQ,alternative hip hop
2098,1Zp054Jc86WVKCxKEqZGOA,
2099,4KEI2PqhlvbAdqlolRTTrp,chillwave
2100,17dbJyUCrxh4I7iyUrjaHU,chicago house
2101,6b3YLUNZoyMLWdadl3NDZm,
2102,0ngUeF0DGpYmPec80MqSi1,art pop
2103,0ngUeF0DGpYmPec80MqSi1,art pop
2104,3hwmrS8MSceZwnZYvZFf97,chicago house
2105,23MIhFHpoOuhtEHZDrrnCS,ambient
2106,0fdUi9adjJlDy5TjkwsDcA,
2107,6pSQcy8935ABNiK2qOpOlK,compositional ambient
2108,5evuJYN1sgxxSQWs9mw1e3,chill beats
2109,2pTCZ9C1fXdaVlv6d5EIXM,chillwave
2110,0orEyXhG0KnPEDVgpctNJI,la pop
2111,5mZC7ndY6oGMxJentRwsuV,abstract hip hop
2112,7Go2Fj2YWEQkYBqTVQArYi,electronica
2113,0RLaOKZ3L4fiKuOvgt0VYx,uk contemporary jazz
2114,4mtHSXwIHihO6MWNq5Qoko,abstract
2115,4bS7w1U8P3Zuaa5jmj3mvN,uk alternative pop
2116,0MSkKbBpmyJg8KLu75aGXa,
2117,6mMCSCuTbGU6kNr4303LwH,breakcore
2118,1vPmwfwytzhoK1cXXWzQWI,indie jazz
2119,0DXRgPPwQyvuKuoqcFAYhG,jazz boom bap
2120,0quxTLpktFyiRP853em5Fn,big beat
2121,68BVYIej5jGdIh8au5qELn,collage pop
2122,3AA28KZvwAUcZuOKwyblJQ,alternative hip hop
2123,5q3wKuiaCK8BRPZQSvehFd,bow pop
2124,1BiGjy3Kg99ZgL7E2Qb4Td,uk experimental electronic
2125,3sZWrl2jYnPP1vw9cIqDZV,munich electronic
2126,3WiytRnvoL0kT3oAGl9TCt,malmo indie
2127,4Rj2COYs5hQsw8rYIxSviz,dark jazz
2128,5XhksYF8aSGGIHpXvkq98P,leeds indie
2129,1U0FaHAc4fcwQcYEJFgkm9,bow pop
2130,5uz8HDS6eOsefdqSyMlTzi,
2131,1r3efMZ0kcejkPKP8oQZzv,
2132,24icoQNJSEWNu3XvqKBR68,alternative r&b
2133,7uZckwZIIL89Paj8E1GEFO,new french touch
2134,5xQkKp2z5Kt3OYoOcla503,fluxwork
2135,7JxiGkTUF8p8R1Ki5CNJNH,
2136,68nJ4J8L6X6HZNTuZ9e7yT,
2137,4nhvb6x9ZhPiYCzrHDNia9,bass music
2138,4bvxu5Jz2BJixoh6fxiLbH,
2139,0jhEMuo7mHO0SS3ikkimR5,new french touch
2140,2bJOsFh8HJJXX1DeGFCFYx,
2141,2ABBMkcUeM9hdpimo86mo6,chillwave
2142,2T5NLCuN31j79zbxZ2XCSA,uk dance
2143,2T5NLCuN31j79zbxZ2XCSA,uk dance
2144,356FCJoyYWyzONni54Dgrv,future bass
2145,0PxzGnCYBpSuaI49OR94cA,electropop
2146,4OZ0VK1N3PDtGhY2d6sqhI,new french touch
2147,0lIIsJafIVVi3ruN2vFzpS,vapor soul
2148,2pTCZ9C1fXdaVlv6d5EIXM,chillwave
2149,7CvG0Ai6a66YcdF1nBX9yO,
2150,5uz8HDS6eOsefdqSyMlTzi,
2151,2tUUqZeqBYInHt3aDp3a1B,new french touch
2152,7g0azP1aJBtmhhOk00SpIM,vapor soul
2153,3XFcu2NnGWceLNdxRCfYH3,bass trap
2154,0PxzGnCYBpSuaI49OR94cA,electropop
2155,41ZgBrHYJcdi3LEiZX1RMt,danish electropop
2156,356FCJoyYWyzONni54Dgrv,future bass
2157,12tZvy2xFpWSkuJ3FsfisZ,electronica
2158,7uK0DQd6ovJfq8IjDy64fE,chill pop
2159,47V6nyjOrUR98qv6gkYssI,electronica
2160,5Y1FwDhPo0LyLZejDx61i7,abstract beats
2161,1QpBNgqTcCpBJvm4hecQPk,
2162,63MQldklfxkjYDoUE4Tppz,french shoegaze
2163,05lIUgmmsmTX2N9dCKc8rC,ambient
2164,73LvjicByRK5LazcQYZMAY,abstractro
2165,3X1fGv94hiyQQ8Sc7GRE0K,bass trip
2166,1qo9Fb4nYgez0Hpfi2RuiV,bass music
2167,05lIUgmmsmTX2N9dCKc8rC,ambient
2168,2ABBMkcUeM9hdpimo86mo6,chillwave
2169,2EX6hgMIUZhPty734qcBaS,
2170,2ABBMkcUeM9hdpimo86mo6,chillwave
2171,0PxzGnCYBpSuaI49OR94cA,electropop
2172,6D5qrT7NQXcdvFTtCJNszl,drill and bass
2173,6D5qrT7NQXcdvFTtCJNszl,drill and bass
2174,6D5qrT7NQXcdvFTtCJNszl,drill and bass
2175,5tDjiBYUsTqzd0RkTZxK7u,progressive house
2176,1GhPHrq36VKCY3ucVaZCfo,alternative dance
2177,6nxWCVXbOlEVRexSbLsTer,australian dance
2178,55i4AnS7E58y41UwE0vvQh,french indietronica
2179,7iiSDtPYRu4l4lcHxPswZP,
2180,52gQGsPMC8QfmfLBGmqW5v,
2181,7xfdx6PiB50V9VWI4Mq70R,french indie pop
2182,45vyhcd8SJdn3CJTZWCVmm,
2183,2exebQUDoIoT0dXA8BcN1P,future funk
2184,1MSxOmIt7uYgvPydd1tU8F,chillwave
2185,7ry8L53T4oJtSIogGYuioq,minimal melodic techno
2186,5CM5PpBzdFwgJmlafK2AEy,french indietronica
2187,7vByi0TCh4wNTdqNK7dNqe,basel indie
2188,0kSRZjBwar5dWkrPR57GMD,new french touch
2189,12tZvy2xFpWSkuJ3FsfisZ,electronica
2190,2CcySBwLtpPpzUwxfszvvt,experimental house
2191,5WrCFzEOrPR73qYg3psCro,
2192,2fMe9lZs5HGGOwh8cMSIub,chillwave
2193,0kSRZjBwar5dWkrPR57GMD,new french touch
2194,3cC9tvQ67NMjZqx0FPnYd1,
2195,5ja442qT5eTfK2AtBCVmE7,
2196,48I9QQhVxPjmcSOPeLVv5D,japanese electronic
2197,1qo9Fb4nYgez0Hpfi2RuiV,bass music
2198,5a0etAzO5V26gvlbmHzT9W,downtempo
2199,6TXey1XBJeYBhlnUykWLLd,wonky
2200,5rZVjGkZZI4TnpMHQwrxfG,bass music
2201,2T5NLCuN31j79zbxZ2XCSA,uk dance
2202,4ogwGU9VPWrnVBs1GEwZVV,neo-psychedelic
2203,238y1dKPtMeFEpX3Y6H1Vr,downtempo
2204,0pkLgeB9j465x1QB2kRoy4,australian experimental
2205,3HRRzIZNQFus3xlUx2xKy1,deep euro house
2206,6FQqZYVfTNQ1pCqfkwVFEa,alternative dance
2207,135mViPxje2MED7hOnn2j9,vapor soul
2208,6BKSRVMfQ6Aeux4rKG1h9H,vapor twitch
2209,5L67d6oZKOOmXcBcMMJdZZ,electronic trap
2210,2wPDbhaGXCqROrVmwDdCrK,ambient
2211,10dzW1PpkEFPkeQSqvgXvw,
2212,4B0hpaQnzxMwKp051iVO4s,
2213,3Nb8N20WChM0swo5qWTvm8,edmonton indie
2214,5iPtkyoEOCILhwFgl2a2d3,indie soul
2215,3kZdsaTYgaaolNxpnJ4iDe,abstract hip hop
2216,1qsa20MWDjV9QI93zn2i2s,bass trip
2217,05lIUgmmsmTX2N9dCKc8rC,ambient
2218,7EFRvnUHNLWOYVPg8AuI7o,nintendocore
2219,514CDwBzI2wOfEGuVqHOur,new french touch
2220,12tZvy2xFpWSkuJ3FsfisZ,electronica
2221,1MSxOmIt7uYgvPydd1tU8F,chillwave
2222,0eu5ptO2xQT6A8p6FBWJ6C,vapor twitch
2223,1MSxOmIt7uYgvPydd1tU8F,chillwave
2224,2EX6hgMIUZhPty734qcBaS,
2225,7xkwOmtPZY5pq96I82ZwJC,
2226,0OmHDBh5styCXDWKwz58Ts,ambient idm
2227,0KjF9pkI2bO9EMuB7LnHqP,chillwave
2228,65A90NWrD8qdbNtsRgVXdf,
2229,53wZLCnhshZKDRs3uopFBc,art pop
2230,4gsx9wFTAhbh2Rg57r6jjo,
2231,1AJPeEkp7Mq4mYAJWXv9xs,
2232,62k5LKMhymqlDNo2DWOvvv,alternative dance
2233,2HGAZDmVV3GAH4XFAZdvSG,electro-pop francais
2234,6MJKlN8ya42Agsw3iQZs6e,french indie pop
2235,0xGMNVyrwBJYVudabEW1Re,experimental electronic
2236,135mViPxje2MED7hOnn2j9,vapor soul
2237,0Qur5LqqAVVunjY2PnjhUp,bass music
2238,6P86FLVAK4sxu8OhyQJBvH,ambient
2239,6XaCe40GiIt7ujxQvfmvsp,nova musica paulista
2240,7Akv2Ot7bWY2ZtJSlLevfD,
2241,3w7ASanLoAsQcWhd7V9DpJ,swiss pop
2242,00i4PzAbt6fpwgBqdtSP0q,chillhop
2243,1MSxOmIt7uYgvPydd1tU8F,chillwave
2244,4nMIbZxtt1kWqUZ8VNKvjU,progressive house
2245,4aEnNH9PuU1HF3TsZTru54,alternative dance
2246,7sQTSFxa7gHvPQuRyazKEI,
2247,5ZzXaAuivVXuQaHCaRuxlD,
2248,4N0CVxRBne5XsydvyCNz2R,
2249,22680B8sUdq6bL6nQaJfwg,dance-punk
2250,1qykxtFM9KoTti5y3xV1uk,bass music
2251,0OmHDBh5styCXDWKwz58Ts,ambient idm
2252,1MSxOmIt7uYgvPydd1tU8F,chillwave
2253,0OmHDBh5styCXDWKwz58Ts,ambient idm
2254,1O2baRne0tPJphWhriwWSl,french post-rock
2255,6MJKlN8ya42Agsw3iQZs6e,french indie pop
2256,3VVLqeEqQQqTgT8YhfY9Z6,electropop
2257,45yEuthJ9yq1rNXAOpBnqM,dark disco
2258,7Eu1txygG6nJttLHbZdQOh,alternative dance
2259,2pTCZ9C1fXdaVlv6d5EIXM,chillwave
2260,0jy5b050aArnEyfGePn6n9,vapor twitch
2261,7yYa2im7sawSzuVkXx8W21,vapor soul
2262,4CTKqs11Zgsv8EZTVzx764,alternative dance
2263,4aiyHXUEJDuoEBjnwjR2LZ,gauze pop
2264,0wuuYZFptujAsRthrdea2B,french indie pop
2265,2OC53Inn0G9QwWM7CM0G5Z,alternative dance
2266,4DMSJzGjw2SMkKAT5EEE5u,indie garage rock
2267,4skJp5OKvcc9eKokiuhi2s,indie rock
2268,1xaQSClXcsc1JvxZ2qnwBF,swedish electronic
2269,5iPtkyoEOCILhwFgl2a2d3,indie soul
2270,4awgEb2pQYbDOC6OFuPy9x,nz pop
2271,1neyaOO6Wt4GDoZLp6H6jA,
2272,4JkbrpoGIJGKuKZoQsWM0c,
2273,59ZXbf3WoWxlbCewmyIs2a,
2274,45yEuthJ9yq1rNXAOpBnqM,dark disco
2275,1y0ssbInZWj0DPbdqpJTA6,bay area indie
2276,3AA28KZvwAUcZuOKwyblJQ,alternative hip hop
2277,20o7mwLphfnviZKGPw1gi3,experimental pop
2278,39kjdm4oUJo40vZgcetOGV,indie electropop
2279,3oKRxpszQKUjjaHz388fVA,aussietronica
2280,6FIrstf3kHEg3zBOyLpvxD,baroque pop
2281,380fnmlGnkyueBMqGWx2k5,alternative dance
2282,23ymPLjbtAMzTJS2qRtQ8Z,alternative dance
2283,39vA9YljbnOApXKniLWBZv,art pop
2284,2xGCGoulmU85qYdpb2Z4xx,
2285,68nJ4J8L6X6HZNTuZ9e7yT,
2286,4YezwgZKqKcjnywRObbPDi,
2287,5iNdfuuhCsqqbEV9zEx5Qz,etherpop
2288,2leFxZWtiHtCwGSwP5Jcbx,
2289,4899wIU2stpjOmoq2mgyeW,aussietronica
2290,6gN41b4Xq1MeslI4KQkvOB,
2291,3oKRxpszQKUjjaHz388fVA,aussietronica
2292,27gtK7m9vYwCyJ04zz0kIb,gauze pop
2293,5zS8r5hRRk1jzD41yYS1NO,art pop
2294,4PE4i9qqfT0fpCm76kcuuB,
2295,0VIT9dtNSoaeDy32J1PnRj,
2296,7oDTyDfeA2JE2jUZztkBj8,icelandic electronic
2297,5D65DHzw4qysvKA2VJzOtC,uk dance
2298,7dhbDPq0PhEbcf3PB1f4R8,french indietronica
2299,4QUfzPnzzNf93Y6VKxZVlD,polish alternative
2300,0f17ywSqG9FVBKRM5wuHt3,
2301,380fnmlGnkyueBMqGWx2k5,alternative dance
2302,3O9qxLTLMvR9Dn1OAFoWaH,vapor soul
2303,2xGCGoulmU85qYdpb2Z4xx,
2304,7IRwkHtN65rS0i9XCiOpZm,
2305,7iiSDtPYRu4l4lcHxPswZP,
2306,5ja442qT5eTfK2AtBCVmE7,
2307,4VivsO1n4n2Mi2Btyb5gfL,australian dance
2308,6y8T4AwjB0B1vVwU0O4n2x,french dub
2309,33KABng8GO42ojFJVcABxQ,dutch indie
2310,1r3efMZ0kcejkPKP8oQZzv,
2311,2fyuHXew1I5FJDAQdbCYXP,austrian pop
2312,2JzhQYGos3RqV7MT5fWeek,art pop
2313,5udXThiZTVoHa4g0GDjgxA,french indietronica
2314,14GNc5eQN6ia67v1ZhDMAv,
2315,6RjVVfEh92fXoOgaO68vKO,belgian modern jazz
2316,0DGGWrQLqX2Bli5KOPchgY,
2317,5441nqOH4evDBl4IISiadm,polish alternative
2318,5441nqOH4evDBl4IISiadm,polish alternative
2319,2GkJdEJneopHc10XQV76rN,bitpop
2320,4kp27giehNNzyVgVwFtmf3,
2321,4Dftsi4jmHTG1FVqugzP1h,
2322,5PyU5aVBI66v0pkCIvEJfu,electronica
2323,12tZvy2xFpWSkuJ3FsfisZ,electronica
2324,1He0ZKninbT4FMEV9hUZKn,hyperpop
2325,3Ka3k9K2WStR52UJVtbJZW,australian dance
2326,3BvEQzdNFTD0hoeZCAt3WZ,chillwave
2327,3BvEQzdNFTD0hoeZCAt3WZ,chillwave
2328,40Ojab0UtVQFjA76qXr8Ot,ambient pop
2329,3LHqODf1hGAgZ5LTw1Gf4C,electronica
2330,5naUQT9fqVLEhSSh5TsJ5G,vapor soul
2331,2T5NLCuN31j79zbxZ2XCSA,uk dance
2332,2T5NLCuN31j79zbxZ2XCSA,uk dance
2333,6Nii4K84ZzBZS8X2MP8c9t,art pop
2334,3EnbnmqrrvApHJs6FMvYik,electronica
2335,7KGI0OwY8iAL5rI5p47YyK,alternative r&b
2336,5MCl6mca6ZixPR36dHH9Sd,oxford indie
2337,2GY3t1MbuA4xSb0cFCXMxB,
2338,4wbRims8syxzV79sDWQ1Z9,vapor soul
2339,1y71H4hNtnHG7LeU1Y47FO,british soul
2340,6fEO1r9Y9TYL9O4w5kVPmc,australian indie
2341,2vf4pRsEY6LpL5tKmqWb64,house
2342,039HWymb5EJiSHhtlJctsi,german indie
2343,50Lr1puweM1hFsF1LpIZLM,alternative dance
2344,2SC4ICF6jAjHJxxD2NaAFi,organic electronic
2345,1O7R4iOxefdwFUaWb7kNLJ,
2346,5INjqkS1o8h1imAzPqGZBb,australian psych
2347,5iDIPw4XISqyFqD817n4iL,australian pop
2348,5sHn9ENA6XtnLmOrVQt2BB,vapor soul
2349,0aA1GTrIMutjIh4GlPPUVN,australian indie
2350,5qNtwyORQUfeWWr84TdPXF,
2351,3atb7ypZHaRM3INhuD1v4s,
2352,2Q0MyH5YMI5HPQjFjlq5g3,australian electropop
2353,3zmfs9cQwzJl575W1ZYXeT,
2354,4EENT7N7rCBwrddM3s0vFS,alternative dance
2355,7lAeHqMt2kZ5A81tT9767x,
2356,2IFjFfl2KXnLdhNziuNOPV,collage pop
2357,755qcYfk1Hll6a4mUCHQXE,
2358,4bS7w1U8P3Zuaa5jmj3mvN,uk alternative pop
2359,0Yh5vHNrVsgQ9UEcj8Rqss,
2360,3ndq9cOqNc3DEQOBsO10DG,
2361,3EnbnmqrrvApHJs6FMvYik,electronica
2362,5Tw1qBajGRE96Xh2e7mxpZ,
2363,4kubsO16bEfCADaVUyoYb6,chillwave
2364,4AQrqVz6BYwy29iMxcGtx7,alternative dance
2365,4p8nb7TMZ9hta2igswtJZA,
2366,0PxzGnCYBpSuaI49OR94cA,electropop
2367,4QDvXnbmw1znkqkK1119Fc,electropop
2368,7zE0g2ogqJrvSFW9sQQMBe,
2369,0lIIsJafIVVi3ruN2vFzpS,vapor soul
2370,2pTCZ9C1fXdaVlv6d5EIXM,chillwave
2371,1aZqKXeEfZFRR4QvKvqi1g,
2372,3S01g7dRqUKZ595JjKwNPk,lithuanian pop
2373,1oSUUU9sEJ2FUhIBzR3oO1,indie electropop
2374,50TDoTqqIUsgQyPRSBg3S3,vapor soul
2375,0FVj4JuzTyudaXAwfqDQ20,deep tropical house
2376,6YLxtJ3p5KwHIUpWp03O2o,
2377,5iPtkyoEOCILhwFgl2a2d3,indie soul
2378,56SpKYTYuMIsMidg3rYOrF,german indie
2379,7g0azP1aJBtmhhOk00SpIM,vapor soul
2380,0PxzGnCYBpSuaI49OR94cA,electropop
2381,5G9KNn0wPij85ybA1k2Opo,
2382,7KGI0OwY8iAL5rI5p47YyK,alternative r&b
2383,41ZgBrHYJcdi3LEiZX1RMt,danish electropop
2384,12tZvy2xFpWSkuJ3FsfisZ,electronica
2385,2HGAZDmVV3GAH4XFAZdvSG,electro-pop francais
2386,12tZvy2xFpWSkuJ3FsfisZ,electronica
2387,7KGI0OwY8iAL5rI5p47YyK,alternative r&b
2388,7uK0DQd6ovJfq8IjDy64fE,chill pop
2389,2FybCOkpsTiXYNccjPpiYh,
2390,5xsSdtWHooM9IL5WnDWTdD,
2391,7MFNh4pYYuWm9WX4DVKuw2,
2392,7GN9PivdemQRKjDt4z5Zv8,alternative r&b
2393,6xqpdCiMM646Q6nAD5n3vO,indie anthem-folk
2394,0nTErwSOllrcUWt3knOG2T,broken beat
2395,2GLf7iaOOujAem5R87xwto,alternative dance
2396,5uPFbw1zCaZDbZFlmrA15x,
2397,1QpBNgqTcCpBJvm4hecQPk,
2398,5G9KNn0wPij85ybA1k2Opo,
2399,56D2eRuF5QbiVbm1ngpaXK,
2400,1BiGjy3Kg99ZgL7E2Qb4Td,uk experimental electronic
2401,2fMe9lZs5HGGOwh8cMSIub,chillwave
2402,0g3NiCRhEv7M4SEDMrpItN,alternative dance
2403,41y1iPh0WqB7tyGdzyeinZ,art pop
2404,2EX6hgMIUZhPty734qcBaS,
2405,4WQwU51LUtrVrw0K8BMpAC,ontario indie
2406,2fyuHXew1I5FJDAQdbCYXP,austrian pop
2407,1YRGQOk4Mk9EpM6nTJhXtK,drill and bass
2408,59oA5WbbQvomJz2BuRG071,indie soul
2409,5tDjiBYUsTqzd0RkTZxK7u,progressive house
2410,3tSvlEzeDnVbQJBTkIA6nO,electronica
2411,55BdmUTmTmoUNOFQxm54k5,cologne electronic
2412,5iPtkyoEOCILhwFgl2a2d3,indie soul
2413,4TrraAsitQKl821DQY42cZ,dance pop
2414,6Jx5WE8A0eq0ByRqipIliK,
2415,0PxzGnCYBpSuaI49OR94cA,electropop
2416,3Irb4dWmjcnpsDDbbBbZso,
2417,1NdtVeE5bQSYdF2HktpDVk,
